1,CTC-0054|102|11.6524|-62.8557|-436.44|,29.7277,9.88393,0.504484
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.8067,13.3301,2.00964
1,CTC-0054|102|11.6524|-62.8557|-436.44|,39.4992,8.59218,0.428811
1,CTC-0054|102|11.6524|-62.8557|-436.44|,33.5818,6.06953,-1.12004
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-37.8598,16.2499,-4.04829
1,CTC-0054|102|11.6524|-62.8557|-436.44|,27.5335,-11.2837,0.0802052
1,CTC-0054|102|11.6524|-62.8557|-436.44|,47.941,28.0619,0.977043
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.644,28.4131,-1.61977
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.4224,21.1487,-1.79584
1,CTC-0054|102|11.6524|-62.8557|-436.44|,31.2247,8.57358,2.52713
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-41.1815,-14.109,4.97889
1,CTC-0054|102|11.6524|-62.8557|-436.44|,29.3886,-11.0721,0.338685
1,CTC-0054|102|11.6524|-62.8557|-436.44|,57.4936,26.2477,-10.7776
1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.5671,29.1366,-14.3216
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.2751,29.9221,-10.9884
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-44.7464,-27.261,-1.36319
1,CTC-0054|102|11.6524|-62.8557|-436.44|,33.9716,10.439,1.19062
1,CTC-0054|102|11.6524|-62.8557|-436.44|,56.6924,-24.8847,8.71137
1,CTC-0054|102|11.6524|-62.8557|-436.44|,37.3604,-32.7435,-6.61392
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-38.3576,24.9578,-0.116309
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-50.9252,-33.9264,-0.532242
1,CTC-0054|102|11.6524|-62.8557|-436.44|,36.8069,12.1993,5.42901
1,CTC-0054|102|11.6524|-62.8557|-436.44|,61.4992,-24.1726,13.2057
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-49.332,38.0262,-17.6678
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-59.8929,-29.8824,-8.94522
1,CTC-0054|102|11.6524|-62.8557|-436.44|,38.0183,11.1032,2.58062
1,CTC-0054|102|11.6524|-62.8557|-436.44|,53.8422,-28.2541,14.6266
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-57.8259,28.4502,-14.0343
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-64.2087,-24.1635,-3.64351
1,CTC-0054|102|11.6524|-62.8557|-436.44|,51.1558,18.935,-7.70575
1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.7583,23.7056,-22.9173
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.835,14.2375,-3.0085
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.0663,27.8229,-5.89992
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.3091,30.7989,-8.65117
1,CTC-0054|102|11.6524|-62.8557|-436.44|,54.9168,15.1536,-7.28581
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-60.1674,15.8725,-11.2562
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.205,17.1505,0.61621
