@relation 'ctc'
@attribute TP_FP real
@attribute FEATURE_1 real
@attribute FEATURE_2 real
@attribute FEATURE_3 real
@data
2,97.8282,-33.5479,-16.6226
2,61.8032,-52.691,-18.2378
2,-68.565,19.4422,-10.3988
2,-7.3432,-4.15818,4.07697
2,25.2851,1.96732,-0.0190115
2,81.7698,-38.4504,-4.7679
2,-65.318,33.7292,-24.7134
2,-7.63475,-6.05469,-0.628337
2,32.4,-7.28765,3.47656
2,72.6166,-51.9779,12.9637
2,-79.7876,35.5271,-8.57268
2,-9.47008,-7.7866,-1.99332
2,-34.3345,27.777,3.41578
2,-53.1998,36.7352,10.1495
2,-64.0747,48.6983,15.2323
2,-84.0152,57.0412,8.00341
2,-8.76237,2.25189,-0.38983
2,-61.0519,21.3899,0.211739
2,-60.3901,21.9697,2.52588
2,-55.4688,24.6868,11.0673
2,-52.9354,29.2896,13.4081
2,-57.6252,34.4548,14.613
2,-66.5931,52.1638,13.1618
2,14.7686,-8.51133,1.03316
2,-39.7946,22.9288,-2.34539
2,-34.5222,24.6044,0.847238
2,28.3418,-27.3511,11.907
2,32.6804,-25.9806,14.5117
2,37.0012,-28.0764,11.2365
2,49.8852,-26.4442,18.3697
2,69.2528,-28.4743,14.9853
2,47.6926,-45.5603,3.03378
2,-7.73875,3.87658,1.00114
2,36.8197,2.10076,-1.90324
2,72.54,15.7202,-2.80313
2,92.2181,17.1927,-13.3199
2,94.7247,13.0868,-11.164
2,116.181,30.405,4.23352
2,153.412,40.0032,-10.0863
2,-10.7438,-5.22112,3.05223
2,39.3132,19.4568,-1.06092
2,114.656,30.2045,17.2915
2,149.405,51.5689,9.22663
2,134.438,61.0076,-11.4961
2,-7.68769,-3.94401,2.55324
2,25.9672,19.3594,-1.07255
2,86.274,20.1768,12.8572
2,92.0797,24.6568,-4.45427
2,-6.83381,3.42026,2.00484
2,26.7391,-1.31302,0.448874
2,44.4027,2.91807,-1.48859
2,60.2803,13.5512,2.11233
2,73.3055,13.3282,-3.83764
2,-6.49686,1.82838,1.58064
2,31.9773,-8.35192,0.736453
2,32.6284,-9.9307,3.51565
2,33.7512,-10.8448,4.90298
2,34.4695,9.65151,-9.55411
2,33.8106,11.7533,-9.6076
2,33.9973,-8.29042,4.77421
2,41.7911,-5.97008,3.76232
2,57.4333,9.04563,-4.21056
2,-7.54838,-4.25939,1.57289
2,31.209,-12.4495,1.81709
2,30.3142,-16.2549,6.05293
2,28.0935,-20.387,4.90119
2,24.7551,-21.0362,8.89019
2,24.0164,-19.0667,10.7931
2,28.4155,-16.2656,6.63735
2,40.8485,-17.7502,3.17351
2,26.1501,-20.7586,1.52647
2,25.402,-20.6134,9.0673
2,23.7163,-21.6568,5.81417
2,-23.1852,19.8091,10.0598
2,-25.5686,21.8742,11.7326
2,30.6601,-30.129,4.23868
2,-38.3766,38.0695,-0.757433
2,-47.7196,26.0386,-10.6289
2,-50.9513,-22.7975,1.07291
2,-57.3406,-35.6142,-0.909758
2,-78.6425,-20.4355,7.0981
2,-72.8466,12.4013,-4.30077
2,-46.3803,8.37038,-1.24306
2,-21.4253,-5.81141,4.33485
2,6.81994,-5.54784,0.353132
2,8.61981,-6.42657,-1.94191
2,-7.53528,5.73395,2.01024
2,-9.38253,3.60689,-1.53902
2,5.80033,-2.66424,-0.130007
2,12.1843,4.85025,-0.164443
2,9.37041,7.75968,1.44855
2,7.6135,4.99854,-0.0654397
2,-4.74646,4.68617,2.88823
2,-13.093,1.20652,-1.17561
2,-13.7467,-5.46233,-0.0253387
2,-8.66825,2.71693,-0.490804
2,10.7928,-4.63566,2.29941
2,8.91085,3.3888,0.551185
2,19.4406,7.77037,-0.554274
2,73.9845,10.5535,-0.727687
2,136.709,16.1132,2.3397
2,80.1468,22.2471,3.46138
2,-24.427,-4.45946,-1.49038
2,-8.43145,4.28574,-1.82056
2,136.554,16.0954,1.39289
2,65.1423,22.2254,2.29724
2,-19.8084,6.50216,-3.06894
2,7.34961,3.79897,-1.31919
2,134.572,25.584,0.856775
2,39.3675,25.6204,1.01172
2,-14.7606,8.05143,-2.47562
2,5.93785,2.34558,1.62377
2,114.837,45.5005,-2.50334
2,39.6941,-13.4733,-2.09703
2,-11.6922,-4.75374,-2.31127
2,-8.21613,1.5538,0.111645
2,107.008,24.0318,-12.6856
2,102.85,67.7694,-13.4743
2,77.1933,37.1996,-11.4942
2,-9.56062,-8.57594,0.0475822
2,2.97024,-2.69517,-1.5305
2,120.316,-16.6566,-4.59288
2,99.8722,-28.1538,-11.9827
2,69.5702,-33.3941,12.9982
2,66.797,-32.8158,27.0558
2,-8.47286,-6.02776,2.40363
2,5.4791,3.69299,-1.77188
2,124.176,-13.0742,-2.80107
2,102.321,-27.0564,-0.809651
2,55.9426,-43.1252,-5.23001
2,-60.1267,-19.7864,7.09929
2,7.56445,-7.10145,-1.16437
2,10.9876,4.85662,-0.773828
2,102.748,-28.302,-10.5461
2,52.6337,-41.6173,-14.2644
2,-59.206,-5.06317,-1.84944
2,-6.92585,6.25499,-2.57107
2,33.3088,6.81857,1.85468
2,105.993,18.4564,-14.1835
2,74.1771,-36.9684,0.576667
2,-61.4214,-20.372,7.32181
2,-8.99017,-7.8904,-2.9751
2,49.8114,6.45239,1.19463
2,62.0591,-15.4377,10.1182
2,66.9623,-30.557,22.8127
2,59.9981,-56.1481,13.3716
2,-88.2787,17.5177,-14.5791
2,-10.1829,-6.8577,-4.3988
2,38.5494,-31.0808,7.77028
2,-38.924,36.6301,9.10931
2,-51.9913,34.9138,7.94756
2,-67.4001,35.0225,10.7318
2,-86.1463,41.864,13.0737
2,-84.7709,22.1142,3.95578
2,-87.3518,20.7126,5.20113
2,-85.4126,22.867,11.0263
2,-83.7746,25.5485,11.7495
2,-67.7906,19.7818,-1.11314
2,-61.6188,20.0073,1.48098
2,-51.3284,22.564,11.8204
2,-45.4311,26.404,16.0086
2,-40.3562,29.1278,13.014
2,39.0959,-28.8359,19.5889
2,-7.79662,6.2554,-2.55924
2,34.7022,-5.43348,3.24689
2,39.0561,4.4837,-3.25668
2,43.4888,8.76713,-5.72918
2,46.3297,13.0092,-5.84953
2,48.6498,10.9671,0.623382
2,52.1381,11.4609,8.62267
2,68.3172,21.5054,1.05256
2,81.8854,23.8158,-17.9441
2,87.39,-20.3324,19.5553
2,116.967,35.6749,4.76898
2,-9.99243,-6.28247,-0.452325
2,51.4364,26.2061,-4.34324
2,51.4988,27.9165,-1.41492
2,63.0507,31.0893,-4.12311
2,90.6241,33.56,5.53417
2,131.532,27.4166,15.5792
2,169.972,54.0855,11.4784
2,147.792,64.9805,-6.66906
2,-9.18193,-7.04647,-3.68077
2,31.0285,29.0645,-4.58946
2,32.1533,27.8793,-2.32885
2,55.0996,33.7467,-5.3477
2,68.3797,33.4563,10.3089
2,89.1764,21.2211,14.5687
2,86.3102,24.4517,-3.07979
2,-6.12152,3.93266,-3.33159
2,29.7485,11.3868,-3.19618
2,31.4838,10.5903,-3.69863
2,35.9645,12.3625,0.594267
2,41.3179,16.3927,7.92244
2,43.0782,18.4238,8.92064
2,42.1542,13.5296,1.92058
2,42.5773,13.1969,0.670242
2,50.495,13.2606,12.7422
2,33.5298,-5.26044,-0.357037
2,33.6375,-7.92908,4.46038
2,34.0325,-9.80483,8.00363
2,32.5139,13.247,-10.1196
2,29.1404,15.5708,-10.8643
2,26.4932,-9.07072,8.04011
2,24.42,-19.9908,0.237797
2,23.4104,-22.8255,5.66311
2,-26.6865,21.5612,5.90244
2,-28.9894,15.134,-0.275372
2,-28.5984,15.4935,5.93079
2,-28.8618,15.2684,3.49041
2,-28.9114,17.2281,9.77377
2,-30.1408,25.1297,11.5287
2,-34.9358,28.6585,4.83931
2,-42.0218,28.8428,-5.04574
2,-49.1658,-22.394,15.6999
2,-54.6301,-40.7077,-4.06001
2,-71.7014,-36.4869,-7.51196
2,-74.7269,-21.6366,1.94424
2,-51.4972,9.09627,-2.07924
2,-23.0089,10.8481,3.09549
2,9.01351,-7.34375,-2.33098
2,10.968,4.0572,-3.34099
2,-7.67679,4.63116,-3.34311
2,-8.11959,1.86655,1.41235
2,-8.73244,-1.47802,-0.0329025
2,-4.00724,3.37048,0.70942
2,12.6102,3.89572,-0.73532
2,12.1467,6.31926,2.77768
2,7.2245,6.32473,2.94801
2,6.8051,-1.62159,1.29487
2,-11.9763,4.46082,-1.02234
2,-14.2336,-3.24379,1.9901
2,-8.11481,4.95627,-4.12316
2,7.33903,-6.08545,3.42057
2,9.59167,3.56883,2.6481
2,30.6286,7.04797,5.35037
2,92.2072,10.8758,5.48294
2,133.589,16.6413,8.87329
2,49.0711,21.1842,12.5652
2,-20.7926,-6.45548,-3.07424
2,-5.60272,-2.30926,2.09234
2,129.148,18.0812,7.94986
2,33.9962,22.9158,10.7815
2,-16.9005,7.68148,-6.18819
2,7.35518,3.03051,-2.10498
2,120.829,28.3522,8.02521
2,28.0836,15.5157,2.73736
2,-12.5278,9.33002,-6.30334
2,5.78958,1.99781,1.42368
2,118.62,45.3287,3.66179
2,94.0475,46.0456,5.74793
2,-10.1816,-7.38827,-5.97753
2,-6.71045,1.50336,0.178789
2,114.785,34.5817,-1.23415
2,99.6338,75.673,-1.48313
2,70.4001,21.5534,-0.540904
2,-9.22809,-8.01189,-3.67428
2,4.4802,-2.58653,-1.91821
2,129.249,-7.88211,-0.690591
2,110.132,-19.9991,-3.58456
2,72.196,20.6432,-18.8132
2,72.4576,-15.6344,14.1908
2,-6.7942,-4.04807,-0.093477
2,6.00911,-1.19088,1.11761
2,131.46,-10.1134,2.37621
2,115.019,-16.4484,4.78586
2,65.8223,-28.2176,-0.316314
2,-43.6228,-13.93,1.60224
2,10.6732,-5.52217,-0.238179
2,11.8632,6.56501,-0.0284929
2,123.234,-10.7278,3.62769
2,108.716,-24.1873,-6.82962
2,62.5957,-32.1254,-8.83324
2,-39.9379,7.95064,-2.51766
2,7.1842,-5.92718,-0.973219
2,40.4504,10.2314,3.00449
2,104.456,21.0845,-12.2218
2,69.8909,-32.0799,4.51866
2,-49.3573,-21.2476,9.1424
2,-11.5947,-7.35417,-3.49448
2,65.0201,9.73369,6.561
2,69.1338,-1.01664,0.593036
2,66.0437,-11.7091,9.39695
2,58.021,-26.1287,24.6963
2,-48.5116,47.1258,6.61705
2,-8.90326,-4.98321,-4.15917
2,41.7201,-21.5026,12.8937
2,34.9303,-30.8203,14.1049
2,-48.6342,27.8748,7.8218
2,-72.1022,22.73,6.70633
2,-97.7197,32.0628,0.667621
2,-100.359,13.2576,8.36029
2,-106.105,12.8157,8.11359
2,20.3708,-10.1244,3.056
2,23.8236,7.79999,-7.45519
2,29.5167,10.8014,-5.87027
2,35.168,16.6257,-1.94033
2,38.3861,17.0366,5.39041
2,39.3296,18.9756,8.20912
2,-9.15014,-7.91439,-3.18076
2,57.4578,26.6826,-7.75708
2,65.6128,28.9002,1.86
2,68.2086,29.193,8.34771
2,65.3823,27.7308,18.233
2,61.4725,32.293,17.4056
2,58.5495,33.0059,1.75301
2,65.9333,32.5337,-5.10152
2,91.3942,27.6313,-4.06181
2,132.99,25.1508,-5.48757
2,171.581,58.7964,0.152545
2,37.7476,28.4053,-8.48121
2,40.405,30.5488,-2.24319
2,48.2633,31.8082,8.01961
2,57.562,32.496,20.9343
2,62.6788,36.4216,21.5967
2,62.9612,36.399,4.26353
2,63.7865,35.2915,-5.2228
2,70.4331,28.2393,4.60875
2,28.7687,22.9043,-5.81139
2,30.7018,21.5068,-3.5306
2,36.5066,21.1888,3.91963
2,41.226,21.7899,16.6021
2,40.0258,24.818,19.1808
2,34.9242,25.0649,7.46288
2,22.5316,15.5117,-5.4035
2,-35.445,-4.49793,1.10025
2,-34.5607,8.91428,-2.65271
2,-34.265,7.31949,-1.0468
2,-33.5329,15.4579,1.92826
2,-33.6515,28.0135,2.24336
2,-37.3285,26.1869,-3.40572
2,-41.1881,23.7891,-17.5904
2,-46.611,-34.8832,18.0554
2,-60.8577,-34.7926,2.55728
2,-67.4942,-27.6763,-5.84552
2,-57.9358,-22.9032,3.09473
2,-29.7036,-10.1395,9.08897
2,-9.38204,8.61082,5.13619
2,11.5536,-2.26852,1.17376
2,15.0181,5.47415,-2.24498
2,-10.7896,-4.024,2.41872
2,-6.62272,-1.64931,0.655128
2,-5.27547,-3.47133,0.334038
2,4.12078,-2.94222,-1.929
2,10.7702,-1.99301,1.29271
2,11.8336,2.95188,1.82031
2,8.25685,4.25304,1.40556
2,5.66613,2.67158,-1.53878
2,-7.31959,6.17525,-1.81343
2,-12.1896,2.80388,-0.503789
2,-8.72961,-5.54969,4.20908
2,-6.45798,5.16429,-0.901288
2,11.578,5.36731,2.24228
2,47.0278,10.6693,5.52077
2,109.452,14.8416,8.54918
2,122.592,18.1635,12.5657
2,20.7288,17.1177,8.25752
2,-16.8103,-4.42449,-1.19284
2,-3.58873,-3.08325,0.394077
2,114.656,20.4404,11.6239
2,23.0008,15.2702,-5.26831
2,-13.8341,7.4573,-1.14317
2,5.55919,-3.20201,1.35559
2,121.671,22.1484,10.2377
2,99.9209,29.3381,12.239
2,10.4867,-10.006,-1.79524
2,5.74267,1.72314,0.767149
2,122.393,45.6474,10.6866
2,67.4825,43.4575,11.9561
2,-8.23533,-6.91718,-3.06058
2,-3.12599,2.23043,0.648395
2,116.192,46.1088,3.63614
2,92.7821,77.3621,8.26343
2,65.3486,12.4525,-2.84595
2,-9.50922,-4.96304,-1.99793
2,6.18905,-2.0896,-1.12518
2,129.899,-7.40622,5.34943
2,120.252,-19.0115,9.24941
2,78.5612,34.2004,-11.8048
2,78.1785,3.4447,0.214758
2,-5.25385,-3.12989,0.394522
2,6.88602,-2.08166,-0.0251462
2,124.085,-11.6917,2.41983
2,124.849,-13.2177,10.3423
2,90.0812,-21.0187,8.6008
2,-37.1582,18.6918,3.61611
2,11.2831,-3.96198,1.60356
2,15.2426,2.61528,0.638361
2,112.576,-11.9791,2.66238
2,111.242,-24.0277,-7.16752
2,86.0756,-28.9977,-4.70168
2,42.0907,-31.0427,11.1202
2,6.90899,-4.54963,0.925887
2,43.4619,5.60796,3.60809
2,97.9671,22.4282,-15.9972
2,75.2585,-33.0858,10.2472
2,-44.7695,36.0757,-10.9531
2,-12.5865,-5.52229,0.818582
2,74.3623,11.8121,2.74982
2,72.4138,-5.46271,-2.33567
2,64.1411,-14.1322,4.84529
2,50.0821,-23.8037,22.9517
2,40.2195,-38.6658,6.2892
2,-6.21442,-1.3826,0.928406
2,42.0575,17.4428,-14.2235
2,28.6752,-21.9365,18.9474
2,-39.054,15.1362,5.28511
2,-65.5428,10.2541,-4.60903
2,-92.9386,22.375,-15.8976
2,-102.402,12.3005,1.72383
2,-110.917,15.5904,-0.664864
2,55.9713,16.9436,-10.0915
2,65.5624,20.5969,2.45853
2,70.3528,23.9804,11.8043
2,68.704,24.9612,23.739
2,63.7933,30.568,19.5705
2,56.7139,25.0914,12.961
2,65.5145,29.0092,24.5223
2,68.8726,32.4195,23.1129
2,66.7408,25.5899,8.82344
2,36.7419,22.0403,19.0696
2,-37.3209,-18.3933,-3.04359
2,-36.907,-15.4516,8.09715
2,-36.1094,-12.5955,7.21815
2,-34.7686,13.73,-10.9453
2,-34.3498,25.8494,-11.7557
2,-36.0125,21.1975,-18.346
2,-37.6457,-29.9203,19.9735
2,-48.0012,-28.6976,20.9473
2,-54.785,-21.4902,12.0939
2,-52.106,-12.8425,0.492575
2,-42.0542,-15.2163,3.64171
2,-21.8736,-14.051,6.89863
2,-12.2172,7.43842,3.07528
2,11.8261,-8.89722,4.91805
2,-9.05958,-4.06312,1.39772
2,-5.28093,-1.1782,-0.246151
2,-3.44298,2.04368,-0.88025
2,5.19502,-3.52626,0.0709151
2,7.59632,-3.10739,-0.204106
2,8.10913,2.29927,-1.81504
2,8.33846,2.05172,-1.44316
2,6.46519,2.61979,-2.16138
2,6.22831,-1.82754,0.655398
2,-6.9008,5.05407,2.48919
2,-8.4992,5.17248,-2.4092
2,8.5369,-6.85151,-1.53683
2,25.2694,2.72116,1.47716
2,66.1993,11.6699,4.57717
2,118.061,19.6133,7.86981
2,100.16,19.2849,12.3412
2,-10.9541,-5.21098,4.78439
2,-4.77721,-2.8423,1.68204
2,123.493,21.8058,8.87879
2,90.7275,21.7939,11.8276
2,-8.84088,5.94597,4.79285
2,-4.59736,3.44987,-1.29219
2,127.817,26.6293,12.9075
2,71.5138,28.2414,12.1134
2,11.3424,-5.84423,5.52827
2,3.42665,1.23702,-0.466589
2,120.411,43.8626,13.8716
2,44.9784,28.3646,12.4027
2,-6.43661,4.69749,-3.19345
2,2.05346,1.51065,-0.284266
2,115.155,54.7214,3.15479
2,83.5429,69.096,11.9416
2,-8.97759,4.93588,-3.57659
2,7.01729,-1.58435,0.0719135
2,124.275,25.7359,-17.5228
2,81.2191,49.6838,-10.8586
2,-5.25838,4.56259,-4.14322
2,6.04916,-4.19805,0.485471
2,121.62,14.8847,-6.79661
2,111.299,21.1069,-11.7168
2,44.9166,-31.2154,24.7557
2,10.4957,3.76718,-2.83217
2,15.3337,-2.16116,0.843029
2,101.465,-20.9027,-4.9811
2,98.0936,-17.8767,-0.107984
2,77.2397,21.2511,-15.0043
2,31.8167,-20.8899,15.5207
2,6.38911,-3.47408,3.20471
2,42.2254,4.35827,-3.83233
2,90.0919,-21.484,21.4287
2,80.3635,-29.884,17.4228
2,61.7727,-28.8041,3.30214
2,33.4343,-19.0922,-0.798382
2,-11.293,5.84569,-3.60783
2,79.8848,13.1777,-6.55704
2,79.8958,10.7006,-10.2483
2,73.4135,-15.275,-4.71969
2,64.3194,-20.7221,-1.32886
2,53.2794,-26.3826,18.36
2,35.2183,-34.5541,25.6742
2,-36.2954,33.7068,5.6214
2,7.28612,-3.55475,0.848565
2,50.1049,19.9664,-13.2142
2,32.865,20.8793,-19.351
2,-31.3584,7.6977,6.85212
2,-51.91,-11.2603,3.48942
2,-73.7306,-22.0203,12.9153
2,-92.7461,15.1321,-0.773711
2,-37.2929,-22.3273,-2.8367
2,-36.6626,-20.0787,8.67565
2,-35.0334,-18.1536,7.77538
2,-32.9249,-18.699,10.3415
2,-32.1678,-21.0939,20.2436
2,-34.3875,-25.0903,14.2057
2,-39.2361,-23.8688,13.403
2,-41.2464,18.2254,-16.8968
2,-40.855,17.4037,-9.3742
2,-35.7537,9.67899,-2.60655
2,-29.9603,-4.50692,3.15126
2,-20.4461,-10.5266,4.89483
2,-12.2482,6.04926,2.99868
2,14.9809,-10.0583,6.19362
2,-3.69831,-2.18937,1.56599
2,-5.15233,1.35941,-1.03328
2,3.13589,1.60096,-0.663338
2,5.58737,2.31161,-1.02887
2,5.69281,-2.0158,0.577626
2,4.08295,1.6489,-1.00884
2,5.24286,1.36937,-0.365106
2,7.69397,1.66252,-1.22302
2,5.81795,4.63995,2.2989
2,8.22345,5.5723,-1.43832
2,10.6926,-5.12679,0.663808
2,19.2899,-4.79604,0.967543
2,43.9245,2.83312,0.390085
2,79.5364,9.32795,3.32956
2,109.711,18.3616,6.12527
2,68.8167,15.3464,8.69684
2,-7.29319,5.12189,-2.47164
2,-4.56135,3.8999,-2.91056
2,115.591,22.4839,8.17326
2,59.9747,19.9151,8.25747
2,6.00428,-3.59194,0.559297
2,-6.104,-2.47117,2.40467
2,118.884,29.2009,13.0767
2,38.8683,25.9037,6.83602
2,10.0363,5.55088,-1.86613
2,-2.62317,0.684502,-0.555245
2,105.523,41.1668,13.1043
2,34.8026,10.6967,-7.38976
2,5.91023,-3.93578,0.189983
2,3.96838,-1.28403,-0.0202368
2,113.152,54.9385,2.58934
2,65.0675,55.0715,9.15844
2,-7.7299,4.69209,-2.36287
2,8.66435,-2.99903,0.530123
2,123.351,40.8083,-10.6167
2,76.7981,54.8233,-9.42198
2,-8.07853,3.28962,-3.13396
2,-6.19589,3.27241,0.358505
2,107.798,22.1848,4.3024
2,121.533,35.4245,-0.236804
2,63.98,40.7482,-20.4884
2,10.8387,3.17766,-2.3643
2,13.0093,-6.21195,0.35804
2,82.0339,-5.89808,-2.00758
2,93.6251,9.97281,-2.87217
2,96.9418,33.0095,-0.523498
2,55.9918,38.3364,-6.24178
2,7.38205,-3.61931,3.49639
2,40.7925,-8.78889,3.89016
2,78.043,-13.3428,1.10482
2,81.8019,-14.7476,12.0156
2,81.894,16.74,-16.2927
2,80.0233,19.8508,-13.7816
2,76.0503,13.6349,-3.08
2,62.1544,18.7694,5.37696
2,-11.1711,5.18657,-2.35048
2,85.8958,13.0695,-9.45464
2,85.4259,-13.7771,12.5555
2,77.0936,-19.0085,-3.49143
2,68.6263,-22.4444,-4.99382
2,63.7865,-23.6941,10.5105
2,54.5797,-22.3951,20.3015
2,43.0615,28.4571,-12.7243
2,63.3364,19.9954,-10.052
2,47.7435,20.4545,-17.5224
2,-28.0548,22.9798,4.6212
2,-35.6696,-12.9728,-0.0643171
2,-34.9356,-13.5232,9.43443
2,-33.57,-13.2075,6.69419
2,-32.0369,-15.0765,5.478
2,-32.529,-16.1591,13.8883
2,-34.9065,-16.7594,9.16672
2,-33.8845,-13.9273,7.50463
2,-29.6616,10.9979,-7.5283
2,-27.6136,14.6863,-2.35194
2,-23.3113,14.9271,0.520499
2,-22.5195,7.82935,0.534281
2,-19.3425,5.70908,0.53796
2,10.2974,4.05732,-2.28927
2,6.95177,-3.29833,-1.59453
2,-6.3871,3.2726,0.979201
2,4.95555,4.5458,-1.3867
2,6.69848,4.7318,1.18074
2,7.27194,2.95866,0.359928
2,6.3086,2.57565,-1.28009
2,5.79849,0.830894,0.435777
2,7.58503,4.72495,-1.81517
2,11.2553,4.40291,2.91476
2,16.0739,4.33811,1.04712
2,20.5384,-2.7416,1.69279
2,33.3444,2.96741,-1.45724
2,58.2072,3.91556,1.71907
2,78.9623,7.70467,1.98004
2,84.8557,12.2866,4.85097
2,-5.12779,2.45891,1.76174
2,7.1439,-4.51779,0.416121
2,84.0022,11.2349,1.53375
2,90.7035,18.2089,7.5549
2,-3.30771,2.45926,0.141386
2,-4.66867,2.9839,-1.99515
2,91.8285,23.0862,5.92916
2,93.0931,28.3693,11.3513
2,6.55983,1.04147,0.764282
2,-4.97051,-1.21649,-0.196257
2,100.466,34.3365,6.8037
2,77.0875,37.0878,9.41396
2,3.52509,-1.77316,0.965672
2,4.04617,-1.84787,0.194319
2,100.785,48.4238,4.27205
2,49.9436,31.8239,1.65527
2,-6.38673,-1.55119,1.05204
2,11.7874,-2.21854,0.898842
2,116.834,45.463,-0.889085
2,68.5693,42.1045,-4.49852
2,-10.6201,-2.15372,0.553194
2,-4.54009,2.92619,0.30961
2,119.406,43.8616,7.55737
2,72.742,41.9847,-9.2797
2,12.7753,2.16075,-1.89955
2,11.0527,-0.916722,-0.316021
2,79.8924,29.3856,-0.061425
2,100.604,42.7685,4.10629
2,74.5388,43.4763,1.55359
2,10.1362,-4.35853,1.53814
2,41.5395,4.53186,-0.351463
2,72.975,-3.50803,-0.651506
2,74.2135,6.67349,-2.88466
2,74.6862,11.0146,1.1993
2,76.7104,17.6069,7.77542
2,79.7885,22.5203,15.6897
2,78.3277,36.9932,13.5867
2,59.414,45.6918,8.26484
2,-13.1057,-2.20769,0.440066
2,94.3972,13.5967,0.528588
2,93.3971,18.0388,-3.48579
2,85.0383,-9.26584,5.5712
2,77.0562,-11.0881,-1.26245
2,74.7938,-7.58258,6.10616
2,71.5357,12.2159,-0.312678
2,68.0969,20.2314,11.3298
2,61.1681,31.2309,22.3595
2,75.5048,19.0067,-1.04914
2,64.6608,22.3276,-9.38473
2,45.5502,-18.3536,8.78004
2,-26.9174,4.55424,-4.02256
2,-27.681,9.76538,-3.96033
2,-28.0171,4.42784,-4.03833
2,-27.6078,-7.53737,1.67167
2,-27.4652,8.36277,-7.16056
2,-27.3322,-7.62379,7.51854
2,-23.986,6.76845,-6.5285
2,-20.1088,6.78169,-3.42629
2,-19.4215,8.05548,0.935543
2,-15.6744,12.0088,2.4792
2,-16.9301,9.47043,2.89472
2,-15.9124,9.36931,7.63564
2,6.76007,-3.77071,-2.73256
2,8.82849,-6.56913,2.33723
2,10.4777,5.05911,-4.49392
2,10.6138,7.61915,-1.35736
2,11.4224,6.44375,-0.301726
2,11.5422,2.46385,-2.15168
2,11.4384,-2.53321,0.925193
2,13.3724,3.20422,-0.746658
2,18.6457,4.39223,2.08328
2,24.2206,4.02318,0.787326
2,30.2444,-3.03664,2.86422
2,43.6603,6.34298,-2.21436
2,61.0488,8.1139,0.424028
2,63.4562,7.54144,0.979093
2,3.77718,-2.9674,-0.737985
2,10.824,8.10669,-2.75891
2,61.1498,6.48093,-6.11158
2,69.9515,9.13665,0.784094
2,-4.46672,1.82749,-0.929534
2,7.96733,-1.36568,0.756215
2,64.149,14.0377,0.778945
2,76.0903,21.9404,5.55617
2,-4.10531,3.59065,1.84849
2,-7.21616,6.49268,-0.46777
2,72.5084,24.5594,5.62125
2,78.6764,30.0166,6.57669
2,-2.79488,1.98175,0.789358
2,6.71299,2.92927,0.408125
2,84.1471,33.662,8.82922
2,76.4666,35.6606,5.48175
2,-5.87118,-2.07195,-0.183716
2,16.0483,7.68601,1.42716
2,84.5546,32.8526,10.7107
2,99.106,38.8807,5.95144
2,59.7923,18.0852,-2.37223
2,-10.6759,-2.36154,0.00307582
2,13.2782,-1.28378,0.872275
2,76.6327,35.6852,9.61877
2,103.72,40.4358,11.0096
2,70.9289,29.8834,-2.92393
2,14.4786,0.953224,-0.600539
2,18.9,6.27569,-1.66478
2,64.598,37.536,0.0575003
2,90.2323,41.8405,3.77892
2,77.0296,36.412,4.3879
2,10.7515,-3.95528,-0.388182
2,44.9621,19.9946,0.330604
2,67.374,17.2274,5.99503
2,67.2779,22.2844,7.84074
2,70.0369,28.8574,10.5122
2,74.9025,34.8094,17.051
2,79.6327,42.2338,17.1759
2,-14.6003,-3.8798,-1.48703
2,101.542,26.6951,2.74523
2,100.047,31.7082,5.39863
2,93.1467,26.4543,-0.458258
2,85.6894,20.1287,-3.32844
2,82.4296,18.4807,5.81545
2,79.449,23.08,10.1395
2,78.8996,31.1761,10.5893
2,77.6354,35.2742,21.9029
2,78.2082,24.9968,1.99378
2,74.1202,31.5014,-1.89756
2,62.9079,24.8717,-7.56387
2,48.6898,20.3295,-7.62819
2,-13.9374,7.38945,-0.26554
2,-15.6801,8.87117,1.59245
2,-17.6642,4.02574,-0.716644
2,-18.8482,-6.41306,2.4563
2,-17.795,3.69671,-2.35738
2,-16.4461,5.71357,-2.24753
2,-14.6946,8.30777,-3.15261
2,-14.9706,8.668,-3.03577
2,-15.3185,7.97407,-0.113744
2,-10.7384,8.03124,4.30061
2,-10.2387,6.49996,4.23172
2,-7.48697,-1.91669,1.85024
2,17.1156,-4.4901,1.98414
2,16.8299,-6.39007,3.6043
2,16.0238,7.31688,-4.09662
2,15.2861,8.53415,-2.28268
2,14.556,-2.61004,1.58889
2,14.7513,-3.39761,0.800199
2,18.131,3.6382,-0.55513
2,23.4059,5.08838,0.946291
2,28.122,4.52853,-0.210917
2,33.5248,-3.15685,2.43268
2,43.4281,5.79585,-4.0336
2,50.5613,7.12818,-1.35919
2,-5.13702,3.82703,0.987609
2,17.2319,13.7738,0.219565
2,43.7454,-7.61207,5.10522
2,52.7314,6.21672,-6.02997
2,-4.45465,2.46231,0.318972
2,16.4905,3.95978,-0.0680539
2,47.0661,9.41352,4.13365
2,56.2926,14.309,2.50386
2,-5.95926,2.28591,1.80079
2,15.6413,-9.35021,0.2939
2,54.0175,22.019,8.19994
2,61.0965,23.2285,4.94138
2,-4.04954,1.68198,-0.859562
2,16.3563,2.6325,0.690234
2,60.0179,21.5178,8.74144
2,65.0211,25.7968,6.15817
2,-5.63412,-2.15467,0.554567
2,23.7457,15.5156,2.19282
