Name	Activity	SsCH3	SdCH2	SssCH2	SdsCH	SaaCH	SsssCH	SdssC	SaasC	SaaaC	SssssC	SsNH2	SssNH2p	SssNH	SaaNH	SsssNHp	SdsN	SaaN	SsssN	SddsN	SsOH	SdO	SssO	SaaO	SsF	SssS	SsCl	SsBr	SsI	SsCH3_acnt	SdCH2_acnt	SssCH2_acnt	SdsCH_acnt	SaaCH_acnt	SsssCH_acnt	SdssC_acnt	SaasC_acnt	SaaaC_acnt	SssssC_acnt	SsNH2_acnt	SssNH2p_acnt	SssNH_acnt	SaaNH_acnt	SsssNHp_acnt	SdsN_acnt	SaaN_acnt	SsssN_acnt	SddsN_acnt	SsOH_acnt	SdO_acnt	SssO_acnt	SaaO_acnt	SsF_acnt	SssS_acnt	SsCl_acnt	SsBr_acnt	SsI_acnt	x0	x1	x2	xp3	xp4	xp5	xp6	xp7	xp8	xp9	xp10	xc3	xc4	xpc4	xch3	xch4	xch5	xch6	xch7	xch8	xch9	xch10	xv0	xv1	xv2	xvp3	xvp4	xvp5	xvp6	xvp7	xvp8	xvp9	xvp10	xvc3	xvc4	xvpc4	xvch3	xvch4	xvch5	xvch6	xvch7	xvch8	xvch9	xvch10	SHsOH	SHsNH2	SHssNH	SHother	Hmax	Gmax	Hmin	Gmin	Hmaxpos	SHBint2	SHBint3	SHBint4	SHBint5	SHBint2_Acnt	SHBint3_Acnt	SHBint4_Acnt	SHBint5_Acnt	SHBint6_Acnt	SHBint7_Acnt	SHBint8_Acnt	SHBint9_Acnt	SHBint10_Acnt	k0	k1	k2	k3	ka1	ka2	ka3	LogP	LD50	fw	nvx	nelem	nrings	ncirc	phia	knotp	knotpv	numHBa	numHBd	SHHBd	SHBa	Qs	Qsv	Qv	ABSQ	ABSQon	MaxHp	MaxNeg	MaxQp	Polarizability	Chiral_Flag
YUN212H_GH	6.969000e+02	1.613300e+00	0.000000e+00	4.033700e+00	0.000000e+00	2.234870e+01	1.943000e-01	-4.670000e-02	2.597200e+00	1.978700e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.238000e+00	0.000000e+00	1.510500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.305900e+01	5.473100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	1.100000e+01	1.000000e+00	1.000000e+00	3.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.000000e+01	3.494430e+01	3.247360e+01	3.302480e+01	3.542460e+01	3.539240e+01	3.081200e+01	3.041360e+01	2.894740e+01	2.820900e+01	2.486840e+01	4.827400e+00	0.000000e+00	1.517320e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-2.172000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.300000e-02	8.900000e+01	4.935440e+01	4.541920e+01	4.588180e+01	4.937460e+01	4.947190e+01	4.253860e+01	4.169120e+01	3.946080e+01	3.816780e+01	3.331210e+01	6.914100e+00	0.000000e+00	2.173570e+01	0.000000e+00	0.000000e+00	-7.990000e-02	-1.407000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.880000e-02	0.000000e+00	0.000000e+00	1.927700e+00	2.009020e+01	1.927700e+00	1.305900e+01	7.239000e-01	-4.670000e-02	1.927700e+00	2.517320e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.744270e+01	2.028000e+01	9.666900e+00	4.950700e+00	1.786250e+01	8.007100e+00	3.929700e+00	4.067500e+00	3.983900e+00	3.614637e+02	2.700000e+01	4.000000e+00	4.000000e+00	5.000000e+00	5.297300e+00	-1.034580e+01	-1.482170e+01	3.000000e+00	1.000000e+00	1.927700e+00	2.177010e+01	9.337200e+00	8.432000e-01	1.172000e+00	4.400200e+00	1.344300e+00	2.208000e-01	-4.372000e-01	2.407000e-01	9.675000e+00	3.000000e+00
YUN213H_GH	4.055700e+03	1.613300e+00	0.000000e+00	4.033700e+00	0.000000e+00	2.234870e+01	1.943000e-01	-4.670000e-02	2.597200e+00	1.978700e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.238000e+00	0.000000e+00	1.510500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.305900e+01	5.473100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	1.100000e+01	1.000000e+00	1.000000e+00	3.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.000000e+01	3.494430e+01	3.247360e+01	3.302480e+01	3.542460e+01	3.539240e+01	3.081200e+01	3.041360e+01	2.894740e+01	2.820900e+01	2.486840e+01	4.827400e+00	0.000000e+00	1.517320e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-2.172000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.300000e-02	8.900000e+01	4.935440e+01	4.541920e+01	4.588180e+01	4.937460e+01	4.947190e+01	4.253860e+01	4.169120e+01	3.946080e+01	3.816780e+01	3.331210e+01	6.914100e+00	0.000000e+00	2.173570e+01	0.000000e+00	0.000000e+00	-7.990000e-02	-1.407000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.880000e-02	0.000000e+00	0.000000e+00	1.927700e+00	2.009020e+01	1.927700e+00	1.305900e+01	7.239000e-01	-4.670000e-02	1.927700e+00	2.517320e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.744270e+01	2.028000e+01	9.666900e+00	4.950700e+00	1.786250e+01	8.007100e+00	3.929700e+00	4.067500e+00	3.983900e+00	3.614637e+02	2.700000e+01	4.000000e+00	4.000000e+00	5.000000e+00	5.297300e+00	-1.034580e+01	-1.482170e+01	3.000000e+00	1.000000e+00	1.927700e+00	2.177010e+01	9.337200e+00	8.432000e-01	1.172000e+00	4.400200e+00	1.344300e+00	2.208000e-01	-4.372000e-01	2.407000e-01	9.675000e+00	2.000000e+00
YUN217H_GH	1.291000e+02	0.000000e+00	0.000000e+00	7.985200e+00	0.000000e+00	2.107660e+01	0.000000e+00	-1.203000e-01	5.681800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.016300e+00	0.000000e+00	1.603100e+00	0.000000e+00	0.000000e+00	2.367000e+00	0.000000e+00	0.000000e+00	2.532960e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.338500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.000000e+00	0.000000e+00	1.100000e+01	0.000000e+00	2.000000e+00	7.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	7.600000e+01	4.474450e+01	4.247580e+01	4.406220e+01	4.670340e+01	4.923550e+01	4.475930e+01	4.573630e+01	4.448130e+01	3.736010e+01	3.287770e+01	6.766400e+00	0.000000e+00	2.237070e+01	0.000000e+00	0.000000e+00	-6.330000e-02	-2.903000e-01	0.000000e+00	0.000000e+00	-8.680000e-02	0.000000e+00	1.107778e+02	6.219250e+01	5.903920e+01	6.116240e+01	6.444380e+01	6.804630e+01	6.198900e+01	6.318280e+01	6.141680e+01	5.159190e+01	4.477340e+01	9.746000e+00	0.000000e+00	3.223920e+01	0.000000e+00	0.000000e+00	-4.420000e-02	-2.035000e-01	0.000000e+00	0.000000e+00	-5.960000e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.869100e+00	2.193470e+01	1.869100e+00	1.268630e+01	6.775000e-01	-1.183000e-01	1.869100e+00	2.363220e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	5.086620e+01	2.564130e+01	1.202990e+01	5.956800e+00	2.293730e+01	1.019910e+01	4.868100e+00	4.150100e+00	6.407800e+00	4.750102e+02	3.400000e+01	5.000000e+00	5.000000e+00	8.000000e+00	6.880600e+00	-1.560440e+01	-2.249310e+01	5.000000e+00	1.000000e+00	1.869100e+00	3.705140e+01	1.090780e+01	7.863000e-01	1.094600e+00	5.143900e+00	1.659300e+00	2.179000e-01	-4.542000e-01	2.374000e-01	1.353800e+01	0.000000e+00
YUN218H_GH	8.634000e+02	1.700800e+00	0.000000e+00	4.993100e+00	0.000000e+00	1.617200e+01	0.000000e+00	0.000000e+00	7.542700e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.564300e+00	1.550000e+00	0.000000e+00	0.000000e+00	2.323600e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.514100e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.256390e+01	3.547700e+00	0.000000e+00	1.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	8.000000e+00	0.000000e+00	0.000000e+00	8.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	6.400000e+01	3.762580e+01	3.566260e+01	3.573590e+01	3.689890e+01	3.737360e+01	3.273020e+01	3.202160e+01	3.079890e+01	2.949880e+01	3.027500e+01	5.849300e+00	0.000000e+00	1.733160e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-2.105000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.781480e+01	5.085880e+01	4.782090e+01	4.808950e+01	4.973170e+01	4.975020e+01	4.337450e+01	4.223020e+01	4.027380e+01	3.855530e+01	3.952030e+01	7.718900e+00	0.000000e+00	2.323650e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.532000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.887700e+00	1.697650e+01	1.887700e+00	6.390500e+00	7.759000e-01	6.119000e-01	1.887700e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	2.000000e+00	4.120540e+01	2.220310e+01	1.008000e+01	5.257800e+00	2.106730e+01	9.311600e+00	4.775400e+00	5.395100e+00	2.658300e+00	4.962541e+02	2.900000e+01	6.000000e+00	4.000000e+00	4.000000e+00	6.764500e+00	-1.148230e+01	-1.551760e+01	4.000000e+00	1.000000e+00	1.887700e+00	2.396590e+01	1.042250e+01	9.191000e-01	1.295100e+00	4.014900e+00	1.136700e+00	2.041000e-01	-3.814000e-01	2.434000e-01	1.654400e+01	0.000000e+00
YUN219H_GH	1.000000e+04	1.735000e+00	0.000000e+00	4.945500e+00	0.000000e+00	2.060030e+01	0.000000e+00	0.000000e+00	7.583800e+00	2.244400e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.629000e+00	1.545800e+00	0.000000e+00	0.000000e+00	2.328700e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.827400e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.263240e+01	3.733200e+00	0.000000e+00	1.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	8.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	1.000000e+00	0.000000e+00	7.400000e+01	4.412580e+01	4.292520e+01	4.505840e+01	4.833600e+01	5.082400e+01	4.681060e+01	4.733610e+01	4.689080e+01	4.669540e+01	4.585240e+01	7.319700e+00	0.000000e+00	2.376070e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-2.743000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.110000e-02	1.018148e+02	5.985880e+01	5.775440e+01	6.080010e+01	6.541630e+01	6.830230e+01	6.284960e+01	6.356130e+01	6.280220e+01	6.256540e+01	6.103840e+01	9.689500e+00	0.000000e+00	3.189470e+01	0.000000e+00	0.000000e+00	-5.100000e-02	-1.960000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.790000e-02	0.000000e+00	0.000000e+00	1.925600e+00	1.988460e+01	1.925600e+00	6.426900e+00	8.129000e-01	6.098000e-01	1.925600e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	2.000000e+00	4.890680e+01	2.468370e+01	1.094770e+01	5.259300e+00	2.306110e+01	9.884200e+00	4.642400e+00	3.676500e+00	2.612400e+00	5.463140e+02	3.300000e+01	6.000000e+00	5.000000e+00	6.000000e+00	6.907300e+00	-1.644100e+01	-2.220520e+01	4.000000e+00	1.000000e+00	1.925600e+00	2.441750e+01	1.207830e+01	9.150000e-01	1.281000e+00	4.309500e+00	1.139200e+00	2.041000e-01	-3.837000e-01	2.434000e-01	1.731800e+01	0.000000e+00
YUN220H_GH	1.630000e+02	0.000000e+00	0.000000e+00	7.696100e+00	0.000000e+00	1.878220e+01	0.000000e+00	-1.372000e-01	5.938500e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.009100e+00	0.000000e+00	1.571700e+00	0.000000e+00	0.000000e+00	2.303400e+00	0.000000e+00	0.000000e+00	2.535320e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.253850e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.000000e+00	0.000000e+00	1.000000e+01	0.000000e+00	2.000000e+00	8.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	7.800000e+01	4.611050e+01	4.419590e+01	4.589540e+01	4.836050e+01	5.106910e+01	4.657300e+01	4.733450e+01	4.619800e+01	3.890430e+01	3.425150e+01	7.336200e+00	0.000000e+00	2.411730e+01	0.000000e+00	0.000000e+00	-6.330000e-02	-2.846000e-01	0.000000e+00	0.000000e+00	-8.680000e-02	0.000000e+00	1.125556e+02	6.357440e+01	6.091740e+01	6.320390e+01	6.642540e+01	7.023180e+01	6.419550e+01	6.508970e+01	6.341050e+01	5.337270e+01	4.637360e+01	1.041010e+01	0.000000e+00	3.424400e+01	0.000000e+00	0.000000e+00	-4.420000e-02	-2.009000e-01	0.000000e+00	0.000000e+00	-5.960000e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.874300e+00	2.098890e+01	1.874300e+00	1.269530e+01	6.861000e-01	-1.288000e-01	1.874300e+00	2.372430e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	5.283830e+01	2.660090e+01	1.224000e+01	6.027700e+00	2.416750e+01	1.060630e+01	5.059700e+00	4.514300e+00	6.024800e+00	5.094552e+02	3.500000e+01	5.000000e+00	5.000000e+00	8.000000e+00	7.323600e+00	-1.678110e+01	-2.383390e+01	6.000000e+00	1.000000e+00	1.874300e+00	4.320410e+01	1.083150e+01	7.737000e-01	1.083100e+00	5.188300e+00	1.658800e+00	2.179000e-01	-4.542000e-01	2.375000e-01	1.546600e+01	0.000000e+00
YUN221H_GH	1.140000e+01	1.620200e+00	0.000000e+00	5.176200e+00	0.000000e+00	2.039620e+01	4.389000e-01	-8.400000e-02	3.443500e+00	1.974000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.162700e+00	0.000000e+00	1.544600e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.302080e+01	5.619800e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.603700e+00	0.000000e+00	1.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	1.000000e+01	1.000000e+00	1.000000e+00	4.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	6.400000e+01	3.736080e+01	3.510200e+01	3.611540e+01	3.801170e+01	3.837230e+01	3.331470e+01	3.121210e+01	2.926790e+01	2.828510e+01	2.515280e+01	5.518800e+00	0.000000e+00	1.800910e+01	0.000000e+00	0.000000e+00	-8.580000e-02	-2.123000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.110000e-02	9.225930e+01	5.136360e+01	4.766990e+01	4.882560e+01	5.120450e+01	5.203490e+01	4.480320e+01	4.214470e+01	3.928430e+01	3.762640e+01	3.295080e+01	7.519000e+00	0.000000e+00	2.467750e+01	0.000000e+00	0.000000e+00	-7.990000e-02	-1.384000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.790000e-02	0.000000e+00	0.000000e+00	1.923100e+00	1.948910e+01	1.923100e+00	1.302080e+01	6.122000e-01	-8.400000e-02	1.923100e+00	2.504060e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.120540e+01	2.220310e+01	1.054340e+01	5.257800e+00	2.023200e+01	9.179400e+00	4.432400e+00	4.265000e+00	1.291400e+00	4.543866e+02	2.900000e+01	5.000000e+00	4.000000e+00	5.000000e+00	6.404100e+00	-1.249040e+01	-1.715840e+01	3.000000e+00	1.000000e+00	1.923100e+00	2.180330e+01	1.019040e+01	8.785000e-01	1.229900e+00	4.337600e+00	1.354700e+00	2.206000e-01	-4.381000e-01	2.426000e-01	1.307500e+01	2.000000e+00
YUN222H_GH	6.080000e+02	0.000000e+00	0.000000e+00	3.940300e+00	0.000000e+00	2.355930e+01	1.689000e-01	-9.060000e-02	5.099200e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.167000e+00	0.000000e+00	1.487100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.550230e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	1.200000e+01	1.000000e+00	2.000000e+00	6.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.600000e+01	3.932800e+01	3.785940e+01	3.959960e+01	4.365790e+01	4.518730e+01	4.244760e+01	4.477160e+01	4.554860e+01	4.149160e+01	4.044210e+01	6.068000e+00	0.000000e+00	1.952180e+01	0.000000e+00	0.000000e+00	-1.491000e-01	-2.226000e-01	0.000000e+00	0.000000e+00	-8.680000e-02	0.000000e+00	9.900000e+01	5.559380e+01	5.319910e+01	5.549120e+01	6.064430e+01	6.332080e+01	5.944180e+01	6.255470e+01	6.358790e+01	5.784850e+01	5.565740e+01	8.782700e+00	0.000000e+00	2.847740e+01	0.000000e+00	0.000000e+00	-1.241000e-01	-1.433000e-01	0.000000e+00	0.000000e+00	-5.960000e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.907500e+00	2.095790e+01	1.907500e+00	1.281340e+01	7.227000e-01	-9.490000e-02	1.907500e+00	2.444220e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.120540e+01	2.087790e+01	9.240400e+00	4.480000e+00	1.798080e+01	7.391700e+00	3.414400e+00	3.815600e+00	7.210100e+00	3.834698e+02	2.900000e+01	4.000000e+00	5.000000e+00	8.000000e+00	4.583100e+00	-1.345380e+01	-1.969470e+01	3.000000e+00	1.000000e+00	1.907500e+00	2.866930e+01	9.124300e+00	7.504000e-01	1.036100e+00	4.430000e+00	1.415500e+00	2.184000e-01	-4.542000e-01	2.406000e-01	8.901000e+00	3.000000e+00
YUN223H_GH	3.273000e+03	0.000000e+00	0.000000e+00	3.940300e+00	0.000000e+00	2.355930e+01	1.689000e-01	-9.060000e-02	5.099200e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.167000e+00	0.000000e+00	1.487100e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.550230e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	1.200000e+01	1.000000e+00	2.000000e+00	6.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.600000e+01	3.932800e+01	3.785940e+01	3.959960e+01	4.365790e+01	4.518730e+01	4.244760e+01	4.477160e+01	4.554860e+01	4.149160e+01	4.044210e+01	6.068000e+00	0.000000e+00	1.952180e+01	0.000000e+00	0.000000e+00	-1.491000e-01	-2.226000e-01	0.000000e+00	0.000000e+00	-8.680000e-02	0.000000e+00	9.900000e+01	5.559380e+01	5.319910e+01	5.549120e+01	6.064430e+01	6.332080e+01	5.944180e+01	6.255470e+01	6.358790e+01	5.784850e+01	5.565740e+01	8.782700e+00	0.000000e+00	2.847740e+01	0.000000e+00	0.000000e+00	-1.241000e-01	-1.433000e-01	0.000000e+00	0.000000e+00	-5.960000e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.907500e+00	2.095790e+01	1.907500e+00	1.281340e+01	7.227000e-01	-9.490000e-02	1.907500e+00	2.444220e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.120540e+01	2.087790e+01	9.240400e+00	4.480000e+00	1.798080e+01	7.391700e+00	3.414400e+00	3.815600e+00	7.210100e+00	3.834698e+02	2.900000e+01	4.000000e+00	5.000000e+00	8.000000e+00	4.583100e+00	-1.345380e+01	-1.969470e+01	3.000000e+00	1.000000e+00	1.907500e+00	2.866930e+01	9.124300e+00	7.504000e-01	1.036100e+00	4.430000e+00	1.415500e+00	2.184000e-01	-4.542000e-01	2.406000e-01	8.901000e+00	2.000000e+00
YUN224H_GH	2.765000e+02	1.630900e+00	0.000000e+00	8.571600e+00	0.000000e+00	9.861500e+00	1.377700e+00	-4.800000e-02	2.165600e+00	2.008700e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.180000e+00	0.000000e+00	1.711300e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.291590e+01	5.605600e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.602700e+00	0.000000e+00	1.000000e+00	0.000000e+00	7.000000e+00	0.000000e+00	5.000000e+00	2.000000e+00	1.000000e+00	3.000000e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	5.800000e+01	3.441140e+01	3.335280e+01	3.548850e+01	3.618210e+01	3.603600e+01	3.184520e+01	2.874670e+01	2.613980e+01	2.531710e+01	2.309350e+01	5.643100e+00	0.000000e+00	1.926170e+01	0.000000e+00	-1.156000e-01	-8.580000e-02	-1.321000e-01	0.000000e+00	0.000000e+00	0.000000e+00	-4.110000e-02	8.025930e+01	4.525260e+01	4.352650e+01	4.609650e+01	4.731580e+01	4.757370e+01	4.196360e+01	3.841310e+01	3.480440e+01	3.347990e+01	2.982730e+01	7.519000e+00	0.000000e+00	2.559670e+01	0.000000e+00	-1.156000e-01	-7.990000e-02	-8.780000e-02	0.000000e+00	0.000000e+00	0.000000e+00	-2.790000e-02	0.000000e+00	0.000000e+00	1.887800e+00	1.445400e+01	1.887800e+00	1.291590e+01	4.734000e-01	-4.800000e-02	1.887800e+00	2.438290e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.618720e+01	1.932220e+01	8.566300e+00	3.938200e+00	1.811010e+01	7.767100e+00	3.488500e+00	4.916600e+00	1.319900e+00	4.183536e+02	2.600000e+01	5.000000e+00	4.000000e+00	5.000000e+00	5.410100e+00	-1.361860e+01	-1.807760e+01	3.000000e+00	1.000000e+00	1.887800e+00	2.170140e+01	9.534900e+00	9.168000e-01	1.283500e+00	3.902500e+00	1.353600e+00	2.206000e-01	-4.381000e-01	2.415000e-01	1.307500e+01	2.000000e+00
